iso,epochMs,cpuSeconds,cpuPercent,workingSetBytes,privateBytes
2026-08-17T03:07:54.0000741Z,1786936074000,76.5,4.6,295882752,323096576
2026-08-17T03:07:55.0498732Z,1786936075049,77.531,4.91,267218944,294666240
2026-08-17T03:07:56.0706193Z,1786936076070,78.469,4.59,312729600,330207232
2026-08-17T03:07:57.0883071Z,1786936077088,79.422,4.68,331522048,349589504
2026-08-17T03:07:58.1029804Z,1786936078102,80.5,5.31,327172096,344211456
2026-08-17T03:07:59.1180373Z,1786936079118,81.453,4.69,416669696,436801536
2026-08-17T03:08:00.1412346Z,1786936080141,82.391,4.58,343621632,360632320
2026-08-17T03:08:01.1514527Z,1786936081151,83.125,3.63,347598848,364425216
2026-08-17T03:08:02.1742052Z,1786936082174,84.188,5.19,389074944,406888448
2026-08-17T03:08:03.1895012Z,1786936083189,85.156,4.77,470941696,493105152
2026-08-17T03:08:04.2022160Z,1786936084202,86.109,4.71,334843904,351838208
2026-08-17T03:08:05.2165941Z,1786936085216,87.062,4.7,389693440,407523328
2026-08-17T03:08:06.2310300Z,1786936086231,88.016,4.7,326004736,342155264
2026-08-17T03:08:07.2549334Z,1786936087254,89.031,4.96,350707712,367390720
2026-08-17T03:08:08.2772218Z,1786936088277,89.984,4.66,371527680,389898240
2026-08-17T03:08:09.2917727Z,1786936089291,90.953,4.77,356577280,373792768
2026-08-17T03:08:10.3087501Z,1786936090308,91.891,4.61,464019456,484896768
2026-08-17T03:08:11.3225265Z,1786936091322,92.797,4.47,338710528,355385344
2026-08-17T03:08:12.3365968Z,1786936092336,93.734,4.62,392654848,410415104
2026-08-17T03:08:13.3414181Z,1786936093341,94.703,4.82,369045504,386187264
2026-08-17T03:08:14.3551362Z,1786936094355,95.672,4.78,380817408,399261696
2026-08-17T03:08:15.3683030Z,1786936095368,96.625,4.7,360644608,377905152
2026-08-17T03:08:16.3830115Z,1786936096383,97.656,5.08,330752000,347062272
2026-08-17T03:08:17.3955654Z,1786936097395,98.578,4.55,332976128,349261824
2026-08-17T03:08:18.4141494Z,1786936098414,99.672,5.37,378310656,397746176
2026-08-17T03:08:19.4284963Z,1786936099428,100.219,2.7,333701120,350457856
2026-08-17T03:08:20.4434662Z,1786936100443,100.578,1.77,338014208,354865152
2026-08-17T03:08:21.4592683Z,1786936101459,100.938,1.77,359559168,376901632
2026-08-17T03:08:22.4752009Z,1786936102475,101.172,1.15,368312320,385818624
2026-08-17T03:08:23.4868729Z,1786936103486,101.453,1.39,385548288,403447808
2026-08-17T03:08:24.5055424Z,1786936104505,101.891,2.15,338149376,354971648
2026-08-17T03:08:25.5157088Z,1786936105515,102.188,1.47,353230848,370397184
2026-08-17T03:08:26.5287762Z,1786936106528,102.375,0.93,364003328,381411328
2026-08-17T03:08:27.5398261Z,1786936107539,102.797,2.09,387702784,405643264
2026-08-17T03:08:28.5889277Z,1786936108588,103.156,1.71,340320256,357175296
