iso,epochMs,cpuSeconds,cpuPercent,workingSetBytes,privateBytes
2026-08-17T03:13:11.1753111Z,1786936391175,52.453,1.75,154054656,164663296
2026-08-17T03:13:12.1900014Z,1786936392190,53.062,3,147181568,157851648
2026-08-17T03:13:13.2020258Z,1786936393202,53.781,3.55,164540416,175292416
2026-08-17T03:13:14.2175010Z,1786936394217,54.5,3.54,153051136,163586048
2026-08-17T03:13:15.2341804Z,1786936395234,54.844,1.69,176087040,187011072
2026-08-17T03:13:16.2450547Z,1786936396245,55.609,3.79,177319936,188162048
2026-08-17T03:13:17.2579467Z,1786936397257,56.312,3.47,178995200,190353408
2026-08-17T03:13:18.2703090Z,1786936398270,56.859,2.7,144412672,154865664
2026-08-17T03:13:19.2813314Z,1786936399281,57.469,3.01,175558656,186462208
2026-08-17T03:13:20.3002941Z,1786936400300,58.062,2.91,175616000,186482688
2026-08-17T03:13:21.3218384Z,1786936401321,58.797,3.59,178348032,189214720
2026-08-17T03:13:22.3494021Z,1786936402349,59.344,2.66,165675008,178675712
2026-08-17T03:13:23.3572535Z,1786936403357,60.078,3.64,182386688,193384448
2026-08-17T03:13:24.3715856Z,1786936404371,60.547,2.31,151879680,164458496
2026-08-17T03:13:25.3825957Z,1786936405382,61.281,3.63,149532672,162004992
2026-08-17T03:13:26.4013034Z,1786936406401,61.969,3.37,173703168,186597376
2026-08-17T03:13:27.4212957Z,1786936407421,62.391,2.07,166989824,179761152
2026-08-17T03:13:28.4286003Z,1786936408428,62.922,2.64,163553280,175919104
2026-08-17T03:13:29.4409342Z,1786936409440,63.547,3.09,139481088,153686016
2026-08-17T03:13:30.4570740Z,1786936410457,64.094,2.69,160518144,173047808
2026-08-17T03:13:31.4701929Z,1786936411470,64.688,2.93,160006144,172699648
2026-08-17T03:13:32.4785928Z,1786936412478,65.281,2.94,164085760,176820224
2026-08-17T03:13:33.5066311Z,1786936413506,65.797,2.51,158949376,171347968
2026-08-17T03:13:34.5274049Z,1786936414527,66.312,2.53,150908928,163151872
2026-08-17T03:13:35.5660754Z,1786936415566,66.969,3.16,148975616,162689024
2026-08-17T03:13:36.5897196Z,1786936416589,67.516,2.67,155242496,167538688
2026-08-17T03:13:37.6010501Z,1786936417601,68.141,3.09,161292288,174080000
2026-08-17T03:13:38.6185567Z,1786936418618,68.797,3.22,164790272,177029120
2026-08-17T03:13:39.6261987Z,1786936419626,69.328,2.64,154501120,164818944
2026-08-17T03:13:40.6413388Z,1786936420641,69.797,2.31,143519744,154587136
2026-08-17T03:13:41.6651718Z,1786936421665,70.406,2.98,144998400,156934144
2026-08-17T03:13:42.6842893Z,1786936422684,70.984,2.84,152195072,163221504
2026-08-17T03:13:43.6963574Z,1786936423696,71.453,2.32,148840448,160190464
2026-08-17T03:13:44.7099704Z,1786936424709,72.172,3.55,166993920,177938432
2026-08-17T03:13:45.7232003Z,1786936425723,72.812,3.16,160346112,171139072
2026-08-17T03:13:46.7374755Z,1786936426737,73.438,3.08,149630976,160210944
2026-08-17T03:13:47.7499921Z,1786936427749,74.141,3.47,157900800,234651648
2026-08-17T03:13:48.7612644Z,1786936428761,74.734,2.94,165031936,242503680
2026-08-17T03:13:49.7772432Z,1786936429777,75.5,3.77,164712448,241000448
2026-08-17T03:13:50.7916912Z,1786936430791,76.031,2.62,159399936,235532288
2026-08-17T03:13:51.8049993Z,1786936431804,76.562,2.62,176177152,252514304
2026-08-17T03:13:52.8199660Z,1786936432819,77.172,3,233062400,296247296
2026-08-17T03:13:53.8309407Z,1786936433830,77.656,2.4,197419008,252522496
2026-08-17T03:13:54.8613227Z,1786936434861,78.219,2.73,164347904,219246592
2026-08-17T03:13:55.8766511Z,1786936435876,78.891,3.31,167997440,222760960
2026-08-17T03:13:56.8900814Z,1786936436890,79.359,2.31,200413184,255553536
2026-08-17T03:13:57.9044155Z,1786936437904,79.766,2,175329280,225497088
2026-08-17T03:13:58.9213796Z,1786936438921,80.25,2.38,224677888,275816448
2026-08-17T03:13:59.9417848Z,1786936439941,80.844,2.91,196239360,246312960
2026-08-17T03:14:00.9682513Z,1786936440968,81.312,2.28,231206912,281853952
2026-08-17T03:14:01.9769890Z,1786936441976,81.734,2.09,166105088,215748608
2026-08-17T03:14:02.9868773Z,1786936442986,82.375,3.17,186064896,237133824
2026-08-17T03:14:04.0028357Z,1786936444002,83.125,3.69,183377920,233746432
2026-08-17T03:14:05.0213110Z,1786936445021,83.656,2.61,188268544,238444544
2026-08-17T03:14:06.0412999Z,1786936446041,84.094,2.14,217845760,268492800
2026-08-17T03:14:07.0548681Z,1786936447054,84.672,2.85,247439360,298565632
2026-08-17T03:14:08.0673575Z,1786936448067,85.312,3.16,230580224,281317376
2026-08-17T03:14:09.0789139Z,1786936449078,85.938,3.09,177307648,229789696
2026-08-17T03:14:10.0914676Z,1786936450091,86.469,2.62,181334016,233549824
2026-08-17T03:14:11.0994642Z,1786936451099,87.094,3.1,202883072,255406080
2026-08-17T03:14:12.1138776Z,1786936452113,87.719,3.08,249008128,299851776
2026-08-17T03:14:13.1261968Z,1786936453126,88.094,1.85,195858432,244154368
2026-08-17T03:14:14.1348270Z,1786936454134,88.875,3.87,241475584,290598912
2026-08-17T03:14:15.1560759Z,1786936455156,89.469,2.91,191053824,240328704
2026-08-17T03:14:16.1780839Z,1786936456178,90.234,3.75,240947200,290635776
2026-08-17T03:14:17.1924338Z,1786936457192,90.812,2.85,187207680,236277760
2026-08-17T03:14:18.2017317Z,1786936458201,91.578,3.79,241508352,285179904
2026-08-17T03:14:19.2099373Z,1786936459209,92.094,2.56,209936384,242810880
2026-08-17T03:14:20.2320555Z,1786936460232,92.781,3.36,201363456,234377216
2026-08-17T03:14:21.2430589Z,1786936461243,93.234,2.24,226611200,259948544
2026-08-17T03:14:22.2544731Z,1786936462254,93.953,3.55,262873088,297472000
2026-08-17T03:14:23.2678428Z,1786936463267,94.469,2.54,194646016,225046528
2026-08-17T03:14:24.2778692Z,1786936464277,95.25,3.87,211042304,240136192
2026-08-17T03:14:25.2909534Z,1786936465290,95.703,2.24,235188224,264724480
2026-08-17T03:14:26.3097172Z,1786936466309,96.344,3.14,205656064,234680320
2026-08-17T03:14:27.3181256Z,1786936467318,96.969,3.1,248647680,278409216
2026-08-17T03:14:28.3320111Z,1786936468332,97.609,3.16,206934016,234672128
2026-08-17T03:14:29.3442395Z,1786936469344,98.078,2.32,233848832,261992448
2026-08-17T03:14:30.3593242Z,1786936470359,98.812,3.62,227659776,258514944
2026-08-17T03:14:31.3728700Z,1786936471372,99.531,3.55,216002560,244203520
2026-08-17T03:14:32.3863913Z,1786936472386,99.938,2,240402432,268795904
2026-08-17T03:14:33.3963482Z,1786936473396,100.688,3.71,211439616,237465600
2026-08-17T03:14:34.4133668Z,1786936474413,101.281,2.92,246374400,272994304
2026-08-17T03:14:35.4216069Z,1786936475421,101.844,2.79,207339520,234110976
2026-08-17T03:14:36.4374625Z,1786936476437,102.344,2.46,238460928,264790016
2026-08-17T03:14:37.4519895Z,1786936477451,103.141,3.93,207863808,232005632
2026-08-17T03:14:38.4658985Z,1786936478465,103.688,2.7,240140288,264806400
2026-08-17T03:14:39.4782956Z,1786936479478,104.281,2.93,215920640,240197632
2026-08-17T03:14:40.4908682Z,1786936480490,104.875,2.93,249004032,274046976
2026-08-17T03:14:41.5135910Z,1786936481513,105.609,3.59,218628096,242921472
2026-08-17T03:14:42.5291211Z,1786936482529,106.219,3,230719488,255209472
2026-08-17T03:14:43.5489972Z,1786936483548,106.781,2.76,258650112,283901952
2026-08-17T03:14:44.5606983Z,1786936484560,107.375,2.93,223158272,247926784
2026-08-17T03:14:45.5758787Z,1786936485575,108.047,3.31,220946432,245727232
2026-08-17T03:14:46.5898845Z,1786936486589,108.578,2.62,255991808,281300992
2026-08-17T03:14:47.6193922Z,1786936487619,109.094,2.5,208396288,230686720
2026-08-17T03:14:48.6617335Z,1786936488661,109.766,3.22,255819776,278540288
2026-08-17T03:14:49.6792402Z,1786936489679,110.375,2.99,215429120,237477888
2026-08-17T03:14:50.7036482Z,1786936490703,110.938,2.75,250458112,273063936
2026-08-17T03:14:51.7199971Z,1786936491719,111.641,3.46,215605248,237477888
2026-08-17T03:14:52.7342166Z,1786936492734,112.062,2.08,239865856,262111232
2026-08-17T03:14:53.7477694Z,1786936493747,112.688,3.08,241209344,263471104
2026-08-17T03:14:54.7656997Z,1786936494765,113.469,3.84,251965440,274685952
2026-08-17T03:14:55.7973001Z,1786936495797,113.891,2.04,281604096,304787456
2026-08-17T03:14:56.8154314Z,1786936496815,114.516,3.07,195301376,215486464
2026-08-17T03:14:57.8274999Z,1786936497827,115.062,2.7,243462144,265129984
2026-08-17T03:14:58.8447108Z,1786936498844,115.719,3.23,204656640,227401728
2026-08-17T03:14:59.8549094Z,1786936499854,116.344,3.09,256192512,276041728
2026-08-17T03:15:00.8676390Z,1786936500867,116.875,2.62,213061632,232275968
2026-08-17T03:15:01.8864501Z,1786936501886,117.375,2.45,221147136,240480256
2026-08-17T03:15:02.9002723Z,1786936502900,118,3.08,215834624,234618880
2026-08-17T03:15:03.9153804Z,1786936503915,118.578,2.85,225505280,244428800
2026-08-17T03:15:04.9299834Z,1786936504929,119.156,2.85,241692672,260849664
2026-08-17T03:15:05.9494895Z,1786936505949,119.766,2.99,279416832,299155456
2026-08-17T03:15:06.9706708Z,1786936506970,120.391,3.06,250130432,269070336
2026-08-17T03:15:07.9861854Z,1786936507986,120.828,2.15,274366464,293711872
2026-08-17T03:15:09.0002043Z,1786936509000,121.531,3.47,246497280,263602176
2026-08-17T03:15:10.0120231Z,1786936510012,122,2.32,273436672,290967552
2026-08-17T03:15:11.0309146Z,1786936511030,122.734,3.6,246468608,263593984
2026-08-17T03:15:12.0411258Z,1786936512041,123.203,2.32,239693824,256729088
2026-08-17T03:15:13.0594099Z,1786936513059,123.812,2.99,263757824,281989120
2026-08-17T03:15:14.0780876Z,1786936514078,124.547,3.6,243134464,260857856
2026-08-17T03:15:15.0882051Z,1786936515088,125.141,2.94,277676032,296845312
2026-08-17T03:15:16.1129502Z,1786936516112,125.609,2.29,229691392,247181312
2026-08-17T03:15:17.1357850Z,1786936517135,126.141,2.6,215818240,234369024
2026-08-17T03:15:18.1497196Z,1786936518149,126.812,3.31,267100160,285208576
2026-08-17T03:15:19.1624253Z,1786936519162,127.453,3.16,229609472,245567488
2026-08-17T03:15:20.1918646Z,1786936520191,128.031,2.81,267923456,284459008
2026-08-17T03:15:21.2117539Z,1786936521211,128.609,2.83,227131392,243421184
2026-08-17T03:15:22.2244190Z,1786936522224,129.266,3.24,267907072,284475392
2026-08-17T03:15:23.2428297Z,1786936523242,129.766,2.45,224780288,240685056
2026-08-17T03:15:24.2537921Z,1786936524253,130.266,2.47,226111488,242020352
2026-08-17T03:15:25.2679700Z,1786936525267,130.953,3.39,230174720,246153216
2026-08-17T03:15:26.2740038Z,1786936526274,131.531,2.87,270598144,287207424
2026-08-17T03:15:27.2941994Z,1786936527294,132.125,2.91,238022656,255111168
2026-08-17T03:15:28.3030899Z,1786936528303,132.578,2.25,256983040,274542592
2026-08-17T03:15:29.3140519Z,1786936529314,133.234,3.25,239169536,256245760
2026-08-17T03:15:30.3362484Z,1786936530336,133.812,2.83,274407424,291823616
2026-08-17T03:15:31.3450226Z,1786936531345,134.531,3.56,230957056,247853056
2026-08-17T03:15:32.3557434Z,1786936532355,135.047,2.55,268001280,285003776
2026-08-17T03:15:33.3775109Z,1786936533377,135.609,2.75,230281216,246677504
2026-08-17T03:15:34.3989196Z,1786936534398,136.25,3.14,217407488,233996288
2026-08-17T03:15:35.4085091Z,1786936535408,136.719,2.32,247033856,264089600
2026-08-17T03:15:36.4228699Z,1786936536422,137.328,3,221405184,237654016
2026-08-17T03:15:37.4371598Z,1786936537437,137.922,2.93,253714432,270471168
2026-08-17T03:15:38.4531029Z,1786936538453,138.406,2.38,217358336,233566208
2026-08-17T03:15:39.4592484Z,1786936539459,138.984,2.87,223215616,240062464
2026-08-17T03:15:40.4773251Z,1786936540477,139.578,2.92,260980736,278380544
2026-08-17T03:15:41.4832212Z,1786936541483,140.188,3.03,244846592,261951488
2026-08-17T03:15:42.4980471Z,1786936542498,140.688,2.46,274501632,292052992
2026-08-17T03:15:43.5140823Z,1786936543514,141.172,2.38,231473152,248270848
2026-08-17T03:15:44.5249607Z,1786936544524,141.906,3.63,237142016,253747200
2026-08-17T03:15:45.5413256Z,1786936545541,142.453,2.69,218214400,234590208
2026-08-17T03:15:46.5572405Z,1786936546557,143.078,3.08,264081408,281124864
2026-08-17T03:15:47.5661617Z,1786936547566,143.625,2.71,220925952,237326336
2026-08-17T03:15:48.5788537Z,1786936548578,144.078,2.24,220971008,237322240
2026-08-17T03:15:49.5930652Z,1786936549593,144.688,3,227504128,243888128
2026-08-17T03:15:50.6105218Z,1786936550610,145.266,2.84,267943936,284954624
2026-08-17T03:15:51.6229682Z,1786936551622,145.781,2.55,219463680,235675648
2026-08-17T03:15:52.6394740Z,1786936552639,146.328,2.69,254574592,271253504
2026-08-17T03:15:53.6570740Z,1786936553657,147.062,3.61,223481856,239783936
2026-08-17T03:15:54.6719121Z,1786936554671,147.469,2,249380864,266059776
2026-08-17T03:15:55.7364822Z,1786936555736,148.109,3.01,235892736,252358656
2026-08-17T03:15:56.7569553Z,1786936556756,148.719,2.99,233168896,249630720
2026-08-17T03:15:57.7825934Z,1786936557782,149.422,3.43,281849856,299139072
2026-08-17T03:15:58.7994876Z,1786936558799,149.891,2.3,239431680,254308352
2026-08-17T03:15:59.8143740Z,1786936559814,150.453,2.77,218083328,233381888
2026-08-17T03:16:00.8314320Z,1786936560831,150.938,2.38,235151360,250548224
2026-08-17T03:16:01.8408007Z,1786936561840,151.656,3.56,221757440,236859392
2026-08-17T03:16:02.8542739Z,1786936562854,152.203,2.7,232546304,247808000
2026-08-17T03:16:03.8631013Z,1786936563863,152.719,2.56,229863424,245063680
2026-08-17T03:16:04.8776773Z,1786936564877,153.484,3.77,253083648,268279808
2026-08-17T03:16:05.8874114Z,1786936565887,154,2.55,288186368,303857664
2026-08-17T03:16:06.9017664Z,1786936566901,154.5,2.46,251777024,266891264
2026-08-17T03:16:07.9141762Z,1786936567914,155.172,3.32,289480704,305213440
2026-08-17T03:16:08.9304558Z,1786936568930,155.641,2.31,245018624,260063232
2026-08-17T03:16:09.9405494Z,1786936569940,156.391,3.71,220758016,235438080
2026-08-17T03:16:10.9580622Z,1786936570958,156.797,2,228855808,243646464
2026-08-17T03:16:11.9659866Z,1786936571965,157.375,2.87,251904000,267075584
2026-08-17T03:16:12.9725207Z,1786936572972,158.062,3.42,220057600,234782720
2026-08-17T03:16:13.9833851Z,1786936573983,158.656,2.94,220065792,234782720
2026-08-17T03:16:14.9999673Z,1786936574999,159.172,2.54,252395520,267640832
2026-08-17T03:16:16.0118973Z,1786936576011,159.781,3.01,240291840,255295488
2026-08-17T03:16:17.0269717Z,1786936577026,160.359,2.85,280707072,296333312
2026-08-17T03:16:18.0399615Z,1786936578039,161,3.16,250474496,264876032
2026-08-17T03:16:19.0498479Z,1786936579049,161.469,2.32,246452224,260771840
2026-08-17T03:16:20.0631039Z,1786936580063,161.969,2.47,278786048,293605376
2026-08-17T03:16:21.0745800Z,1786936581074,162.688,3.55,242393088,256679936
2026-08-17T03:16:22.0874867Z,1786936582087,163.375,3.39,280100864,295002112
2026-08-17T03:16:23.0997305Z,1786936583099,163.922,2.7,234332160,248471552
2026-08-17T03:16:24.1087378Z,1786936584108,164.781,4.26,223707136,237592576
2026-08-17T03:16:25.1231990Z,1786936585123,165.438,3.23,261464064,275906560
2026-08-17T03:16:26.1370064Z,1786936586137,166.094,3.24,213872640,228720640
2026-08-17T03:16:27.1470770Z,1786936587147,166.516,2.09,244621312,261033984
2026-08-17T03:16:28.1600381Z,1786936588160,167.219,3.47,219234304,233512960
2026-08-17T03:16:29.1716190Z,1786936589171,167.891,3.32,218841088,232525824
2026-08-17T03:16:30.1882823Z,1786936590188,168.312,2.07,237887488,252559360
2026-08-17T03:16:31.2000468Z,1786936591200,169,3.4,276287488,291893248
2026-08-17T03:16:32.2137783Z,1786936592213,169.578,2.85,245108736,260239360
2026-08-17T03:16:33.2285773Z,1786936593228,170.281,3.46,220176384,233828352
2026-08-17T03:16:34.2458087Z,1786936594245,170.891,3,233656320,247513088
2026-08-17T03:16:35.2563013Z,1786936595256,171.453,2.78,271409152,285827072
2026-08-17T03:16:36.2796116Z,1786936596279,172.172,3.51,241741824,255729664
2026-08-17T03:16:37.3192657Z,1786936597319,172.625,2.18,237682688,251604992
2026-08-17T03:16:38.3311511Z,1786936598331,173.266,3.17,231030784,244760576
2026-08-17T03:16:39.3520251Z,1786936599352,173.828,2.75,263335936,277602304
2026-08-17T03:16:40.3729863Z,1786936600372,174.609,3.83,239452160,253976576
2026-08-17T03:16:41.4060875Z,1786936601406,174.984,1.81,216940544,231440384
2026-08-17T03:16:42.4148107Z,1786936602414,175.672,3.41,270348288,285437952
2026-08-17T03:16:43.4294295Z,1786936603429,176.25,2.85,230141952,244412416
2026-08-17T03:16:44.4445046Z,1786936604444,176.812,2.77,267898880,282734592
2026-08-17T03:16:45.4681573Z,1786936605468,177.234,2.06,223399936,237592576
2026-08-17T03:16:46.4836667Z,1786936606483,177.844,3,261136384,275906560
2026-08-17T03:16:47.4958128Z,1786936607495,178.5,3.24,250380288,264962048
2026-08-17T03:16:48.5083682Z,1786936608508,179.156,3.24,290811904,306003968
2026-08-17T03:16:49.5250767Z,1786936609525,179.625,2.31,242290688,256749568
2026-08-17T03:16:50.5372721Z,1786936610537,180.234,3.01,274518016,289599488
2026-08-17T03:16:51.5574800Z,1786936611557,180.797,2.76,244936704,259489792
2026-08-17T03:16:52.5684713Z,1786936612568,181.562,3.79,285372416,300548096
2026-08-17T03:16:53.5769230Z,1786936613576,182.031,2.32,239554560,254005248
2026-08-17T03:16:54.5951493Z,1786936614595,182.656,3.07,250331136,264949760
2026-08-17T03:16:55.6141708Z,1786936615614,183.344,3.37,283475968,298516480
2026-08-17T03:16:56.6229741Z,1786936616622,183.844,2.48,237711360,252030976
2026-08-17T03:16:57.6367570Z,1786936617636,184.5,3.24,257171456,271466496
2026-08-17T03:16:58.6520254Z,1786936618652,185.125,3.08,288460800,303144960
2026-08-17T03:16:59.6790017Z,1786936619679,185.781,3.2,260186112,274403328
2026-08-17T03:17:00.6958053Z,1786936620695,186.312,2.61,230563840,244326400
2026-08-17T03:17:01.7101553Z,1786936621710,186.891,2.85,271032320,285384704
2026-08-17T03:17:02.7339841Z,1786936622733,187.484,2.9,241397760,255258624
2026-08-17T03:17:03.7536587Z,1786936623753,187.953,2.3,265625600,279891968
2026-08-17T03:17:04.7714408Z,1786936624771,189.094,5.6,300625920,315588608
2026-08-17T03:17:05.7880212Z,1786936625788,189.547,2.23,253734912,267866112
2026-08-17T03:17:06.8075661Z,1786936626807,190.125,2.84,224075776,237740032
2026-08-17T03:17:07.8462384Z,1786936627846,190.594,2.26,250388480,265867264
2026-08-17T03:17:08.8581802Z,1786936628858,191.609,5.02,228577280,242409472
2026-08-17T03:17:09.8866200Z,1786936629886,192.188,2.81,263610368,277995520
2026-08-17T03:17:10.8948209Z,1786936630894,192.719,2.63,292179968,306958336
2026-08-17T03:17:11.9022545Z,1786936631902,193.281,2.79,243011584,258060288
2026-08-17T03:17:12.9132117Z,1786936632913,193.812,2.63,215937024,230203392
